timestamp,open,high,low,close,volume,symbol,interval
2021-10-04 21:00:00,2.191,2.258,2.175,2.233,131834376.0,ADAUSDT,1D
2021-10-05 21:00:00,2.232,2.251,2.111,2.209,192646609.5,ADAUSDT,1D
2021-10-06 21:00:00,2.209,2.375,2.15,2.278,254708498.4,ADAUSDT,1D
2021-10-07 21:00:00,2.278,2.313,2.213,2.237,138317391.4,ADAUSDT,1D
2021-10-08 21:00:00,2.238,2.3,2.22,2.268,108667313.3,ADAUSDT,1D
2021-10-09 21:00:00,2.269,2.277,2.16,2.189,110373473.1,ADAUSDT,1D
2021-10-10 21:00:00,2.189,2.25,2.107,2.171,124908952.1,ADAUSDT,1D
2021-10-11 21:00:00,2.171,2.173,2.071,2.118,150529530.2,ADAUSDT,1D
2021-10-12 21:00:00,2.117,2.2,2.078,2.19,133035035.4,ADAUSDT,1D
2021-10-13 21:00:00,2.189,2.225,2.155,2.172,109132237.4,ADAUSDT,1D
2021-10-14 21:00:00,2.172,2.243,2.136,2.218,205811006.8,ADAUSDT,1D
2021-10-15 21:00:00,2.217,2.25,2.169,2.179,103000332.9,ADAUSDT,1D
2021-10-16 21:00:00,2.178,2.189,2.089,2.158,109914412.1,ADAUSDT,1D
2021-10-17 21:00:00,2.158,2.176,2.105,2.128,96988762.8,ADAUSDT,1D
2021-10-18 21:00:00,2.127,2.157,2.093,2.11,94391775.6,ADAUSDT,1D
2021-10-19 21:00:00,2.11,2.208,2.092,2.19,135969738.8,ADAUSDT,1D
2021-10-20 21:00:00,2.19,2.298,2.131,2.137,265787667.1,ADAUSDT,1D
2021-10-21 21:00:00,2.136,2.21,2.125,2.156,130738721.4,ADAUSDT,1D
2021-10-22 21:00:00,2.157,2.175,2.131,2.166,74106470.8,ADAUSDT,1D
2021-10-23 21:00:00,2.167,2.169,2.093,2.12,97230595.4,ADAUSDT,1D
2021-10-24 21:00:00,2.119,2.178,2.114,2.144,105874037.9,ADAUSDT,1D
2021-10-25 21:00:00,2.145,2.202,2.122,2.137,142897864.5,ADAUSDT,1D
2021-10-26 21:00:00,2.138,2.156,1.804,1.912,397889032.1,ADAUSDT,1D
2021-10-27 21:00:00,1.912,2.058,1.905,1.987,253879713.5,ADAUSDT,1D
2021-10-28 21:00:00,1.987,2.048,1.979,2.015,154761692.9,ADAUSDT,1D
2021-10-29 21:00:00,2.016,2.019,1.924,1.955,122995185.8,ADAUSDT,1D
2021-10-30 21:00:00,1.957,2.029,1.918,1.964,146413161.5,ADAUSDT,1D
2021-10-31 21:00:00,1.965,2.019,1.911,1.949,144061135.4,ADAUSDT,1D
2021-11-01 21:00:00,1.949,1.996,1.933,1.971,124263204.0,ADAUSDT,1D
2021-11-02 21:00:00,1.971,2.144,1.95,2.063,335561983.7,ADAUSDT,1D
2021-11-03 21:00:00,2.063,2.103,1.933,1.983,174549100.4,ADAUSDT,1D
2021-11-04 21:00:00,1.983,2.017,1.959,1.982,108180863.7,ADAUSDT,1D
2021-11-05 21:00:00,1.982,2.04,1.942,2.005,105480654.3,ADAUSDT,1D
2021-11-06 21:00:00,2.004,2.035,1.974,2.021,82637102.7,ADAUSDT,1D
2021-11-07 21:00:00,2.02,2.14,2.008,2.125,189974471.1,ADAUSDT,1D
2021-11-08 21:00:00,2.126,2.378,2.105,2.27,581074544.2,ADAUSDT,1D
2021-11-09 21:00:00,2.269,2.331,1.932,2.097,479840587.6,ADAUSDT,1D
2021-11-10 21:00:00,2.097,2.153,2.058,2.079,151168963.6,ADAUSDT,1D
2021-11-11 21:00:00,2.079,2.099,1.991,2.045,160252178.8,ADAUSDT,1D
2021-11-12 21:00:00,2.046,2.08,2.021,2.05,82511465.5,ADAUSDT,1D
2021-11-13 21:00:00,2.05,2.07,2.009,2.04,59859608.6,ADAUSDT,1D
2021-11-14 21:00:00,2.04,2.095,2.011,2.017,93079577.9,ADAUSDT,1D
2021-11-15 21:00:00,2.018,2.018,1.759,1.874,268941429.22,ADAUSDT,1D
2021-11-16 21:00:00,1.874,1.893,1.795,1.876,207985172.0,ADAUSDT,1D
2021-11-17 21:00:00,1.877,1.907,1.701,1.786,221759905.97,ADAUSDT,1D
2021-11-18 21:00:00,1.786,1.894,1.754,1.863,144849476.6,ADAUSDT,1D
2021-11-19 21:00:00,1.862,1.956,1.86,1.922,128183408.0,ADAUSDT,1D
2021-11-20 21:00:00,1.921,1.924,1.832,1.835,87455485.3,ADAUSDT,1D
2021-11-21 21:00:00,1.835,1.839,1.757,1.776,144285714.0,ADAUSDT,1D
2021-11-22 21:00:00,1.776,1.816,1.738,1.751,144774307.8,ADAUSDT,1D
2021-11-23 21:00:00,1.751,1.754,1.586,1.666,290146559.06,ADAUSDT,1D
2021-11-24 21:00:00,1.665,1.749,1.619,1.675,216037163.1,ADAUSDT,1D
2021-11-25 21:00:00,1.676,1.685,1.495,1.533,337429397.07,ADAUSDT,1D
2021-11-26 21:00:00,1.532,1.585,1.531,1.543,107756518.0,ADAUSDT,1D
2021-11-27 21:00:00,1.543,1.6,1.416,1.594,228010819.22,ADAUSDT,1D
2021-11-28 21:00:00,1.595,1.636,1.557,1.601,153848484.7,ADAUSDT,1D
2021-11-29 21:00:00,1.602,1.629,1.544,1.554,185671961.6,ADAUSDT,1D
2021-11-30 21:00:00,1.553,1.622,1.531,1.548,157458493.8,ADAUSDT,1D
2021-12-01 21:00:00,1.547,1.76,1.517,1.719,441382037.0,ADAUSDT,1D
2021-12-02 21:00:00,1.72,1.729,1.509,1.556,276255974.6,ADAUSDT,1D
2021-12-03 21:00:00,1.557,1.558,1.188,1.42,612957918.54,ADAUSDT,1D
2021-12-04 21:00:00,1.419,1.435,1.284,1.378,270618794.7,ADAUSDT,1D
2021-12-05 21:00:00,1.378,1.442,1.255,1.42,338310628.7,ADAUSDT,1D
2021-12-06 21:00:00,1.42,1.479,1.365,1.378,229514365.2,ADAUSDT,1D
2021-12-07 21:00:00,1.378,1.423,1.337,1.396,187594478.2,ADAUSDT,1D
2021-12-08 21:00:00,1.396,1.409,1.287,1.289,174568058.8,ADAUSDT,1D
2021-12-09 21:00:00,1.288,1.334,1.207,1.211,192968833.1,ADAUSDT,1D
2021-12-10 21:00:00,1.211,1.362,1.192,1.354,179118114.1,ADAUSDT,1D
2021-12-11 21:00:00,1.354,1.415,1.319,1.346,149463677.1,ADAUSDT,1D
2021-12-12 21:00:00,1.345,1.357,1.2,1.223,184388318.4,ADAUSDT,1D
2021-12-13 21:00:00,1.223,1.284,1.198,1.266,175476318.0,ADAUSDT,1D
2021-12-14 21:00:00,1.267,1.331,1.204,1.311,170247496.3,ADAUSDT,1D
2021-12-15 21:00:00,1.311,1.331,1.236,1.24,117662885.3,ADAUSDT,1D
2021-12-16 21:00:00,1.24,1.259,1.182,1.218,138092226.1,ADAUSDT,1D
2021-12-17 21:00:00,1.218,1.267,1.2,1.242,81211094.1,ADAUSDT,1D
2021-12-18 21:00:00,1.242,1.312,1.24,1.243,124074683.5,ADAUSDT,1D
2021-12-19 21:00:00,1.244,1.261,1.201,1.237,123106967.7,ADAUSDT,1D
2021-12-20 21:00:00,1.238,1.289,1.227,1.28,122949048.2,ADAUSDT,1D
2021-12-21 21:00:00,1.279,1.369,1.276,1.327,161174698.1,ADAUSDT,1D
2021-12-22 21:00:00,1.327,1.49,1.307,1.475,216795659.8,ADAUSDT,1D
2021-12-23 21:00:00,1.475,1.491,1.381,1.392,126360588.3,ADAUSDT,1D
2021-12-24 21:00:00,1.393,1.46,1.381,1.452,87587873.9,ADAUSDT,1D
2021-12-25 21:00:00,1.453,1.467,1.407,1.455,103769249.9,ADAUSDT,1D
2021-12-26 21:00:00,1.455,1.594,1.45,1.516,181374841.1,ADAUSDT,1D
2021-12-27 21:00:00,1.516,1.54,1.376,1.4,233458767.4,ADAUSDT,1D
2021-12-28 21:00:00,1.4,1.438,1.323,1.332,151404808.3,ADAUSDT,1D
2021-12-29 21:00:00,1.333,1.378,1.297,1.359,134171567.8,ADAUSDT,1D
2021-12-30 21:00:00,1.359,1.383,1.281,1.308,120612337.3,ADAUSDT,1D
2021-12-31 21:00:00,1.308,1.38,1.306,1.38,69007607.5,ADAUSDT,1D
2022-01-01 21:00:00,1.379,1.391,1.342,1.377,81011860.4,ADAUSDT,1D
2022-01-02 21:00:00,1.378,1.378,1.31,1.319,87155825.9,ADAUSDT,1D
2022-01-03 21:00:00,1.319,1.352,1.295,1.309,94479305.9,ADAUSDT,1D
2022-01-04 21:00:00,1.31,1.353,1.193,1.23,158740088.2,ADAUSDT,1D
2022-01-05 21:00:00,1.23,1.297,1.186,1.28,175754407.6,ADAUSDT,1D
2022-01-06 21:00:00,1.279,1.285,1.189,1.21,209806013.2,ADAUSDT,1D
2022-01-07 21:00:00,1.209,1.254,1.124,1.181,169730473.68,ADAUSDT,1D
2022-01-08 21:00:00,1.182,1.206,1.147,1.17,114093699.4,ADAUSDT,1D
2022-01-09 21:00:00,1.17,1.181,1.069,1.123,189250644.14,ADAUSDT,1D
2022-01-10 21:00:00,1.123,1.196,1.122,1.187,115267098.7,ADAUSDT,1D
2022-01-11 21:00:00,1.188,1.314,1.186,1.312,145608592.7,ADAUSDT,1D
2022-01-12 21:00:00,1.312,1.354,1.227,1.233,179029543.6,ADAUSDT,1D
2022-01-13 21:00:00,1.232,1.309,1.22,1.292,143281596.5,ADAUSDT,1D
2022-01-14 21:00:00,1.293,1.319,1.251,1.291,80421836.4,ADAUSDT,1D
2022-01-15 21:00:00,1.292,1.422,1.286,1.41,247977037.4,ADAUSDT,1D
2022-01-16 21:00:00,1.411,1.607,1.386,1.603,545675409.1,ADAUSDT,1D
2022-01-17 21:00:00,1.602,1.638,1.411,1.458,455949108.3,ADAUSDT,1D
2022-01-18 21:00:00,1.458,1.534,1.326,1.337,329948716.4,ADAUSDT,1D
2022-01-19 21:00:00,1.336,1.427,1.251,1.259,261063307.3,ADAUSDT,1D
2022-01-20 21:00:00,1.259,1.282,1.101,1.12,408519522.4,ADAUSDT,1D
2022-01-21 21:00:00,1.12,1.155,0.917,1.071,554287709.12,ADAUSDT,1D
2022-01-22 21:00:00,1.071,1.17,1.051,1.124,257147931.5,ADAUSDT,1D
2022-01-23 21:00:00,1.124,1.125,0.951,1.065,437410320.0,ADAUSDT,1D
2022-01-24 21:00:00,1.066,1.074,0.991,1.043,218828333.3,ADAUSDT,1D
2022-01-25 21:00:00,1.043,1.157,1.022,1.077,336503954.9,ADAUSDT,1D
2022-01-26 21:00:00,1.078,1.08,1.004,1.042,184762461.8,ADAUSDT,1D
2022-01-27 21:00:00,1.042,1.059,1.008,1.048,137690073.1,ADAUSDT,1D
2022-01-28 21:00:00,1.049,1.084,1.037,1.059,89531278.4,ADAUSDT,1D
2022-01-29 21:00:00,1.059,1.077,1.024,1.035,72352160.1,ADAUSDT,1D
2022-01-30 21:00:00,1.035,1.06,1.006,1.051,101218950.1,ADAUSDT,1D
2022-01-31 21:00:00,1.052,1.096,1.034,1.096,124526330.3,ADAUSDT,1D
2022-02-01 21:00:00,1.096,1.103,1.022,1.027,126857788.7,ADAUSDT,1D
2022-02-02 21:00:00,1.027,1.062,1.016,1.061,98542208.5,ADAUSDT,1D
2022-02-03 21:00:00,1.061,1.139,1.045,1.138,135205051.6,ADAUSDT,1D
2022-02-04 21:00:00,1.138,1.178,1.097,1.125,152710784.3,ADAUSDT,1D
2022-02-05 21:00:00,1.125,1.15,1.097,1.143,107099317.0,ADAUSDT,1D
2022-02-06 21:00:00,1.142,1.209,1.125,1.199,267801841.6,ADAUSDT,1D
2022-02-07 21:00:00,1.198,1.263,1.133,1.176,271657090.8,ADAUSDT,1D
2022-02-08 21:00:00,1.176,1.215,1.152,1.195,137109784.2,ADAUSDT,1D
2022-02-09 21:00:00,1.194,1.225,1.143,1.15,183604520.1,ADAUSDT,1D
2022-02-10 21:00:00,1.15,1.164,1.068,1.079,131818725.2,ADAUSDT,1D
2022-02-11 21:00:00,1.079,1.092,1.029,1.059,149173437.2,ADAUSDT,1D
2022-02-12 21:00:00,1.058,1.076,1.032,1.042,99247994.0,ADAUSDT,1D
2022-02-13 21:00:00,1.043,1.055,1.018,1.049,138982742.3,ADAUSDT,1D
2022-02-14 21:00:00,1.05,1.115,1.049,1.107,153934616.3,ADAUSDT,1D
2022-02-15 21:00:00,1.108,1.112,1.066,1.082,100925929.7,ADAUSDT,1D
2022-02-16 21:00:00,1.083,1.094,1.008,1.02,114535761.9,ADAUSDT,1D
2022-02-17 21:00:00,1.019,1.043,0.983,0.995,133614248.4,ADAUSDT,1D
2022-02-18 21:00:00,0.996,1.019,0.973,0.996,92102940.7,ADAUSDT,1D
2022-02-19 21:00:00,0.997,0.998,0.919,0.931,156774619.1,ADAUSDT,1D
2022-02-20 21:00:00,0.931,0.993,0.851,0.856,283488504.31,ADAUSDT,1D
2022-02-21 21:00:00,0.856,0.897,0.813,0.888,264842040.57,ADAUSDT,1D
2022-02-22 21:00:00,0.888,0.96,0.863,0.866,237719675.9,ADAUSDT,1D
2022-02-23 21:00:00,0.866,0.899,0.746,0.853,560130978.58,ADAUSDT,1D
2022-02-24 21:00:00,0.852,0.91,0.823,0.898,210840757.4,ADAUSDT,1D
2022-02-25 21:00:00,0.898,0.93,0.881,0.887,142052119.7,ADAUSDT,1D
2022-02-26 21:00:00,0.886,0.915,0.832,0.856,162004634.9,ADAUSDT,1D
2022-02-27 21:00:00,0.857,0.97,0.842,0.962,227929558.7,ADAUSDT,1D
2022-02-28 21:00:00,0.962,1.011,0.939,0.963,234764266.6,ADAUSDT,1D
2022-03-01 21:00:00,0.964,0.977,0.927,0.939,149491898.8,ADAUSDT,1D
2022-03-02 21:00:00,0.938,0.946,0.883,0.903,114772747.9,ADAUSDT,1D
2022-03-03 21:00:00,0.902,0.903,0.826,0.844,147015719.3,ADAUSDT,1D
2022-03-04 21:00:00,0.844,0.883,0.818,0.864,78739554.5,ADAUSDT,1D
2022-03-05 21:00:00,0.865,0.872,0.819,0.823,76546559.4,ADAUSDT,1D
2022-03-06 21:00:00,0.822,0.847,0.777,0.793,132873670.6,ADAUSDT,1D
2022-03-07 21:00:00,0.793,0.821,0.787,0.802,124187499.5,ADAUSDT,1D
2022-03-08 21:00:00,0.802,0.863,0.799,0.849,114971836.5,ADAUSDT,1D
2022-03-09 21:00:00,0.849,0.854,0.785,0.807,115081098.3,ADAUSDT,1D
2022-03-10 21:00:00,0.806,0.819,0.782,0.788,101514757.7,ADAUSDT,1D
2022-03-11 21:00:00,0.788,0.802,0.786,0.789,50466434.4,ADAUSDT,1D
2022-03-12 21:00:00,0.789,0.821,0.78,0.786,88733691.2,ADAUSDT,1D
2022-03-13 21:00:00,0.787,0.816,0.776,0.802,104141955.4,ADAUSDT,1D
2022-03-14 21:00:00,0.803,0.817,0.781,0.8,95462205.5,ADAUSDT,1D
2022-03-15 21:00:00,0.8,0.84,0.792,0.838,160796978.5,ADAUSDT,1D
2022-03-16 21:00:00,0.839,0.858,0.827,0.835,106462948.2,ADAUSDT,1D
2022-03-17 21:00:00,0.835,0.86,0.82,0.851,82865732.3,ADAUSDT,1D
2022-03-18 21:00:00,0.851,0.916,0.85,0.903,114266368.8,ADAUSDT,1D
2022-03-19 21:00:00,0.902,0.916,0.864,0.879,93008770.9,ADAUSDT,1D
2022-03-20 21:00:00,0.879,0.93,0.863,0.917,115815047.2,ADAUSDT,1D
2022-03-21 21:00:00,0.917,0.988,0.907,0.975,172058469.4,ADAUSDT,1D
2022-03-22 21:00:00,0.975,1.11,0.957,1.108,362447245.1,ADAUSDT,1D
2022-03-23 21:00:00,1.108,1.19,1.076,1.131,390982460.0,ADAUSDT,1D
2022-03-24 21:00:00,1.13,1.167,1.072,1.096,290456883.7,ADAUSDT,1D
2022-03-25 21:00:00,1.096,1.16,1.079,1.152,143117986.1,ADAUSDT,1D
2022-03-26 21:00:00,1.152,1.186,1.104,1.184,135043361.8,ADAUSDT,1D
2022-03-27 21:00:00,1.184,1.246,1.157,1.17,261105698.6,ADAUSDT,1D
2022-03-28 21:00:00,1.17,1.243,1.166,1.191,180298618.0,ADAUSDT,1D
2022-03-29 21:00:00,1.191,1.218,1.161,1.189,146032640.3,ADAUSDT,1D
2022-03-30 21:00:00,1.189,1.228,1.133,1.141,177164788.1,ADAUSDT,1D
2022-03-31 21:00:00,1.141,1.175,1.104,1.165,191221298.9,ADAUSDT,1D
2022-04-01 21:00:00,1.165,1.195,1.145,1.155,107106263.9,ADAUSDT,1D
2022-04-02 21:00:00,1.156,1.2,1.142,1.186,78660058.3,ADAUSDT,1D
2022-04-03 21:00:00,1.186,1.245,1.16,1.212,253235570.3,ADAUSDT,1D
2022-04-04 21:00:00,1.212,1.219,1.163,1.171,108831679.5,ADAUSDT,1D
2022-04-05 21:00:00,1.17,1.173,1.047,1.052,206766772.7,ADAUSDT,1D
2022-04-06 21:00:00,1.052,1.101,1.038,1.089,99287570.5,ADAUSDT,1D
2022-04-07 21:00:00,1.089,1.1,1.019,1.024,88048109.3,ADAUSDT,1D
2022-04-08 21:00:00,1.025,1.047,1.021,1.045,49693999.1,ADAUSDT,1D
2022-04-09 21:00:00,1.044,1.07,1.023,1.027,51995282.7,ADAUSDT,1D
2022-04-10 21:00:00,1.026,1.033,0.917,0.92,159034131.6,ADAUSDT,1D
2022-04-11 21:00:00,0.919,0.982,0.915,0.955,115179052.5,ADAUSDT,1D
2022-04-12 21:00:00,0.954,0.981,0.934,0.974,83269578.6,ADAUSDT,1D
2022-04-13 21:00:00,0.974,0.985,0.923,0.933,84093379.2,ADAUSDT,1D
2022-04-14 21:00:00,0.933,0.959,0.929,0.956,42541809.7,ADAUSDT,1D
2022-04-15 21:00:00,0.955,0.962,0.937,0.951,36809858.4,ADAUSDT,1D
2022-04-16 21:00:00,0.95,0.963,0.912,0.914,42819442.0,ADAUSDT,1D
2022-04-17 21:00:00,0.914,0.939,0.874,0.937,118870539.6,ADAUSDT,1D
2022-04-18 21:00:00,0.936,0.957,0.927,0.952,75432689.7,ADAUSDT,1D
2022-04-19 21:00:00,0.952,0.976,0.93,0.937,93644303.6,ADAUSDT,1D
2022-04-20 21:00:00,0.937,0.971,0.891,0.91,105007978.4,ADAUSDT,1D
2022-04-21 21:00:00,0.91,0.924,0.891,0.906,82391016.7,ADAUSDT,1D
2022-04-22 21:00:00,0.906,0.913,0.881,0.886,34559067.5,ADAUSDT,1D
2022-04-23 21:00:00,0.886,0.899,0.877,0.886,49191017.0,ADAUSDT,1D
2022-04-24 21:00:00,0.885,0.9039,0.8261,0.8974,171944524.5,ADAUSDT,1D
2022-04-25 21:00:00,0.8975,0.903,0.815,0.8259,176710067.0,ADAUSDT,1D
2022-04-26 21:00:00,0.8258,0.8562,0.8187,0.8401,148780516.9,ADAUSDT,1D
2022-04-27 21:00:00,0.8401,0.8526,0.8258,0.8432,134885232.9,ADAUSDT,1D
2022-04-28 21:00:00,0.8432,0.8495,0.7891,0.8048,139320128.3,ADAUSDT,1D
2022-04-29 21:00:00,0.805,0.8179,0.7351,0.7556,147364161.34,ADAUSDT,1D
2022-04-30 21:00:00,0.7555,0.8002,0.7451,0.7895,137793227.3,ADAUSDT,1D
2022-05-01 21:00:00,0.7894,0.7968,0.7636,0.7809,128907016.8,ADAUSDT,1D
2022-05-02 21:00:00,0.7808,0.7994,0.7605,0.7711,96429722.5,ADAUSDT,1D
2022-05-03 21:00:00,0.7712,0.8992,0.7677,0.8985,256649760.0,ADAUSDT,1D
2022-05-04 21:00:00,0.8986,0.9058,0.7716,0.7884,364970629.3,ADAUSDT,1D
2022-05-05 21:00:00,0.7884,0.7997,0.7625,0.7832,244058670.2,ADAUSDT,1D
2022-05-06 21:00:00,0.7832,0.7858,0.7467,0.7604,126808896.0,ADAUSDT,1D
2022-05-07 21:00:00,0.7605,0.7663,0.7254,0.7403,175139530.39,ADAUSDT,1D
2022-05-08 21:00:00,0.7404,0.7542,0.5976,0.6019,472342566.94,ADAUSDT,1D
2022-05-09 21:00:00,0.6025,0.701,0.5833,0.6286,436850308.6,ADAUSDT,1D
2022-05-10 21:00:00,0.6286,0.6631,0.4727,0.5187,623456066.51,ADAUSDT,1D
2022-05-11 21:00:00,0.5186,0.5508,0.4019,0.4733,815465798.46,ADAUSDT,1D
2022-05-12 21:00:00,0.4733,0.6094,0.4689,0.529,458070252.8,ADAUSDT,1D
2022-05-13 21:00:00,0.5289,0.5572,0.4888,0.5372,253441055.6,ADAUSDT,1D
2022-05-14 21:00:00,0.5374,0.5999,0.5148,0.5981,195264575.4,ADAUSDT,1D
2022-05-15 21:00:00,0.5982,0.6146,0.5444,0.5569,280903516.1,ADAUSDT,1D
2022-05-16 21:00:00,0.5569,0.5999,0.5511,0.5778,178084619.6,ADAUSDT,1D
2022-05-17 21:00:00,0.5776,0.5863,0.5026,0.5059,203077123.9,ADAUSDT,1D
2022-05-18 21:00:00,0.5059,0.5467,0.4917,0.5334,205816006.7,ADAUSDT,1D
2022-05-19 21:00:00,0.5334,0.545,0.5012,0.5162,174293262.6,ADAUSDT,1D
2022-05-20 21:00:00,0.5162,0.5388,0.5086,0.5286,85487336.0,ADAUSDT,1D
2022-05-21 21:00:00,0.5286,0.5488,0.5219,0.5416,104514258.8,ADAUSDT,1D
2022-05-22 21:00:00,0.5416,0.5595,0.5039,0.5134,189427959.8,ADAUSDT,1D
2022-05-23 21:00:00,0.5133,0.5255,0.4927,0.5219,170905795.6,ADAUSDT,1D
2022-05-24 21:00:00,0.5218,0.5328,0.5071,0.5146,133554250.3,ADAUSDT,1D
2022-05-25 21:00:00,0.5145,0.521,0.4614,0.4789,243664954.1,ADAUSDT,1D
2022-05-26 21:00:00,0.4788,0.4839,0.4454,0.4566,268406015.6,ADAUSDT,1D
2022-05-27 21:00:00,0.4566,0.4693,0.4481,0.4646,105935970.4,ADAUSDT,1D
2022-05-28 21:00:00,0.4646,0.4827,0.4559,0.482,88626528.9,ADAUSDT,1D
2022-05-29 21:00:00,0.4819,0.5777,0.4772,0.5698,259278313.4,ADAUSDT,1D
2022-05-30 21:00:00,0.5698,0.6893,0.5678,0.6268,663619489.7,ADAUSDT,1D
2022-05-31 21:00:00,0.6266,0.6314,0.5359,0.5516,355477399.6,ADAUSDT,1D
2022-06-01 21:00:00,0.5517,0.5981,0.5487,0.5871,306125734.2,ADAUSDT,1D
2022-06-02 21:00:00,0.5872,0.6055,0.539,0.56,206257910.9,ADAUSDT,1D
2022-06-03 21:00:00,0.56,0.5718,0.5449,0.5665,108779268.9,ADAUSDT,1D
2022-06-04 21:00:00,0.5666,0.5808,0.5538,0.5674,95277593.6,ADAUSDT,1D
2022-06-05 21:00:00,0.5675,0.6472,0.5651,0.6091,341502376.8,ADAUSDT,1D
2022-06-06 21:00:00,0.6091,0.645,0.5715,0.6141,338812294.7,ADAUSDT,1D
2022-06-07 21:00:00,0.614,0.6696,0.6087,0.6408,394267374.7,ADAUSDT,1D
2022-06-08 21:00:00,0.6407,0.6579,0.6258,0.6323,192310885.5,ADAUSDT,1D
2022-06-09 21:00:00,0.6323,0.6361,0.57,0.5744,272263844.1,ADAUSDT,1D
2022-06-10 21:00:00,0.5744,0.6175,0.543,0.554,300758115.7,ADAUSDT,1D
2022-06-11 21:00:00,0.5541,0.561,0.4893,0.4904,397530507.9,ADAUSDT,1D
2022-06-12 21:00:00,0.4904,0.4985,0.4366,0.4644,761583537.4,ADAUSDT,1D
2022-06-13 21:00:00,0.4642,0.52,0.4369,0.4831,609069303.4,ADAUSDT,1D
2022-06-14 21:00:00,0.4831,0.5393,0.4483,0.5348,628287744.0,ADAUSDT,1D
2022-06-15 21:00:00,0.5347,0.5472,0.4673,0.4762,360176076.1,ADAUSDT,1D
2022-06-16 21:00:00,0.4762,0.504,0.4717,0.4872,221261441.4,ADAUSDT,1D
2022-06-17 21:00:00,0.4871,0.4953,0.4206,0.4549,383466178.7,ADAUSDT,1D
2022-06-18 21:00:00,0.4548,0.49,0.4359,0.4848,304390171.7,ADAUSDT,1D
2022-06-19 21:00:00,0.4849,0.5088,0.4613,0.4915,309797825.1,ADAUSDT,1D
2022-06-20 21:00:00,0.4915,0.5114,0.4751,0.4813,269304587.0,ADAUSDT,1D
2022-06-21 21:00:00,0.4813,0.4815,0.4559,0.4594,203592970.7,ADAUSDT,1D
2022-06-22 21:00:00,0.4594,0.4831,0.4563,0.48,160787911.2,ADAUSDT,1D
2022-06-23 21:00:00,0.48,0.5097,0.4762,0.4981,241562561.8,ADAUSDT,1D
2022-06-24 21:00:00,0.4982,0.5078,0.4783,0.4984,142417111.7,ADAUSDT,1D
2022-06-25 21:00:00,0.4985,0.526,0.4885,0.4899,211856675.9,ADAUSDT,1D
2022-06-26 21:00:00,0.4899,0.5088,0.4756,0.4856,157303921.4,ADAUSDT,1D
2022-06-27 21:00:00,0.4855,0.4975,0.4671,0.4694,163559982.8,ADAUSDT,1D
2022-06-28 21:00:00,0.4693,0.4772,0.4588,0.4662,166130162.2,ADAUSDT,1D
2022-06-29 21:00:00,0.4662,0.4677,0.4352,0.4599,212174584.9,ADAUSDT,1D
2022-06-30 21:00:00,0.4599,0.475,0.4427,0.4487,182788187.1,ADAUSDT,1D
2022-07-01 21:00:00,0.4487,0.4617,0.4408,0.4559,109165380.7,ADAUSDT,1D
2022-07-02 21:00:00,0.4558,0.46,0.4436,0.4561,90832805.9,ADAUSDT,1D
2022-07-03 21:00:00,0.456,0.4765,0.4445,0.4695,196991430.2,ADAUSDT,1D
2022-07-04 21:00:00,0.4695,0.4717,0.4447,0.4571,171538047.7,ADAUSDT,1D
2022-07-05 21:00:00,0.4571,0.4656,0.447,0.4623,139221841.0,ADAUSDT,1D
2022-07-06 21:00:00,0.4623,0.4827,0.4609,0.4776,142206515.1,ADAUSDT,1D
2022-07-07 21:00:00,0.4775,0.493,0.46,0.4661,170807637.3,ADAUSDT,1D
2022-07-08 21:00:00,0.4661,0.4849,0.4653,0.478,100774030.7,ADAUSDT,1D
2022-07-09 21:00:00,0.4781,0.4798,0.4552,0.4624,115262368.1,ADAUSDT,1D
2022-07-10 21:00:00,0.4625,0.4628,0.4316,0.4347,162045832.1,ADAUSDT,1D
2022-07-11 21:00:00,0.4347,0.4425,0.4156,0.4171,139595801.6,ADAUSDT,1D
2022-07-12 21:00:00,0.4171,0.4422,0.4023,0.4383,265120837.4,ADAUSDT,1D
2022-07-13 21:00:00,0.4383,0.4465,0.417,0.4416,208166850.3,ADAUSDT,1D
2022-07-14 21:00:00,0.4417,0.4536,0.4326,0.4421,187707381.7,ADAUSDT,1D
2022-07-15 21:00:00,0.4421,0.4591,0.4316,0.4578,147996093.0,ADAUSDT,1D
2022-07-16 21:00:00,0.4578,0.466,0.4421,0.4478,153582187.8,ADAUSDT,1D
2022-07-17 21:00:00,0.4478,0.4998,0.4457,0.4904,383712607.4,ADAUSDT,1D
2022-07-18 21:00:00,0.4904,0.526,0.4733,0.5152,386358308.6,ADAUSDT,1D
2022-07-19 21:00:00,0.5152,0.5487,0.4868,0.491,389779718.7,ADAUSDT,1D
2022-07-20 21:00:00,0.491,0.5023,0.4756,0.4993,261898181.1,ADAUSDT,1D
2022-07-21 21:00:00,0.4994,0.5114,0.477,0.4828,200329666.4,ADAUSDT,1D
2022-07-22 21:00:00,0.4827,0.5186,0.473,0.517,199660186.4,ADAUSDT,1D
2022-07-23 21:00:00,0.5171,0.5368,0.5095,0.512,233306136.5,ADAUSDT,1D
2022-07-24 21:00:00,0.512,0.5154,0.4741,0.4752,200850290.9,ADAUSDT,1D
2022-07-25 21:00:00,0.4752,0.4774,0.451,0.4677,213068947.5,ADAUSDT,1D
2022-07-26 21:00:00,0.4678,0.5122,0.4588,0.5111,290166822.0,ADAUSDT,1D
